scenario,tasks,seed,algorithm,fitness,convergence_iteration,runtime_s,evaluation_budget
6,25,202620,DE,0.4293756671282173,16,0.1260829999810084,416
6,25,202621,IPSO,0.3980770890318843,25,0.0996724999276921,416
6,25,202621,PSO,0.3824218575655201,17,0.0973224999615922,416
6,25,202621,GA,0.3772720186010351,20,0.1381776999915018,416
6,25,202621,ACO,0.3988849040428519,24,0.3874281999887898,416
6,25,202621,DE,0.4164383801109215,25,0.1432815000880509,416
6,25,202622,IPSO,0.4022140844494818,12,0.1163068000460043,416
6,25,202622,PSO,0.4292029487268431,25,0.1193150000181049,416
6,25,202622,GA,0.4151577238500191,25,0.1204490999225527,416
6,25,202622,ACO,0.4138778892647038,21,0.3917998999822885,416
6,25,202622,DE,0.4347263430533183,25,0.1607804000377655,416
6,25,202623,IPSO,0.4008505472068273,14,0.1005673999898135,416
6,25,202623,PSO,0.4224908890760635,25,0.1022279999451711,416
6,25,202623,GA,0.4057327538829124,25,0.1154735999880358,416
6,25,202623,ACO,0.388956248602318,25,0.3277267999947071,416
6,25,202623,DE,0.4275851312685955,24,0.1312150000594556,416
6,25,202624,IPSO,0.4018061318288038,13,0.0965516000287607,416
6,25,202624,PSO,0.4119686718209667,15,0.0860755000030621,416
6,25,202624,GA,0.3936338790621833,25,0.1202425999799743,416
6,25,202624,ACO,0.3925546342987713,25,0.3618807999882847,416
6,25,202624,DE,0.4346554935612334,12,0.1362037999788299,416
6,25,202625,IPSO,0.3847349514938482,18,0.1267125000013038,416
6,25,202625,PSO,0.4264481109411734,21,0.0852258000522852,416
6,25,202625,GA,0.3994136626915927,22,0.1424665000522509,416
6,25,202625,ACO,0.3704094322243876,25,0.3384424999821931,416
6,25,202625,DE,0.4462587336096124,25,0.181970200035721,416
6,25,202626,IPSO,0.4051249976921173,21,0.1057795999804511,416
6,25,202626,PSO,0.3971370890115474,25,0.1044463999569416,416
6,25,202626,GA,0.3995164759170936,25,0.1221580000128597,416
6,25,202626,ACO,0.3943587450425329,21,0.3725730999140069,416
6,25,202626,DE,0.4335325317049289,14,0.1052752999821677,416
6,25,202627,IPSO,0.3822827732727353,25,0.1322529000462964,416
6,25,202627,PSO,0.4325486647469105,14,0.1181255000410601,416
6,25,202627,GA,0.3903263502400874,25,0.1452918000286445,416
6,25,202627,ACO,0.398850799919586,25,0.4407826999668032,416
6,25,202627,DE,0.4317540654488251,25,0.1150983000406995,416
6,25,202628,IPSO,0.4035553109683572,16,0.1028280999744311,416
6,25,202628,PSO,0.4238380506173689,22,0.1074201000155881,416
6,25,202628,GA,0.4059693738585792,22,0.1183550000423565,416
6,25,202628,ACO,0.3824799330109598,20,0.3409905999433249,416
6,25,202628,DE,0.4391572503071383,16,0.1186285000294447,416
6,25,202629,IPSO,0.4082335994585062,12,0.103639299981296,416
6,25,202629,PSO,0.4177272338622416,25,0.1139275999739766,416
6,25,202629,GA,0.4079889635138394,25,0.1126069999299943,416
6,25,202629,ACO,0.3794312394754362,25,0.4539854000322521,416
6,25,202629,DE,0.435836393493186,16,0.1344348000129684,416
6,25,202630,IPSO,0.3927544083962263,25,0.1021630000323057,416
6,25,202630,PSO,0.440460140027633,25,0.1601764999795705,416
6,25,202630,GA,0.4137914141849315,25,0.1138307999353855,416
6,25,202630,ACO,0.4085671148688625,25,0.4425268999766558,416
6,25,202630,DE,0.4310382240258617,18,0.1329639999894425,416
7,26,202601,IPSO,0.3745816384887648,25,0.192560700001195,416
7,26,202601,PSO,0.4366890737430005,25,0.1169212999520823,416
7,26,202601,GA,0.424195583121639,25,0.0942782999482005,416
7,26,202601,ACO,0.4030539950130829,24,0.412707099923864,416
7,26,202601,DE,0.4407163439322977,21,0.1414877000497654,416
7,26,202602,IPSO,0.3813597941874743,11,0.1056860999669879,416
7,26,202602,PSO,0.3861226095244449,25,0.1085500000044703,416
7,26,202602,GA,0.4055527187372043,25,0.1310200000880286,416
7,26,202602,ACO,0.4313530540969724,19,0.3484750000061467,416
7,26,202602,DE,0.4359560655655336,25,0.1310413000173866,416
7,26,202603,IPSO,0.3851243940893541,25,0.0988905999111011,416
7,26,202603,PSO,0.4475573735964455,24,0.1176381999393925,416
7,26,202603,GA,0.4199863715178875,19,0.123305800021626,416
7,26,202603,ACO,0.4027912271747914,21,0.3971758000552654,416
7,26,202603,DE,0.4574916433257318,14,0.1257494000019505,416
7,26,202604,IPSO,0.3765695996165024,25,0.1008573999861255,416
7,26,202604,PSO,0.4417222185539343,25,0.1263373999390751,416
7,26,202604,GA,0.4046755341767427,25,0.1504345999564975,416
7,26,202604,ACO,0.384319720766207,25,0.3733600999694317,416
7,26,202604,DE,0.4319034605936495,12,0.112361800041981,416
7,26,202605,IPSO,0.3905290440836628,24,0.112531799939461,416
7,26,202605,PSO,0.4345140422735287,20,0.0870197000913322,416
7,26,202605,GA,0.4073130949052822,21,0.145803099963814,416
7,26,202605,ACO,0.4129336844837269,16,0.3536153000313788,416
7,26,202605,DE,0.4580728140948657,12,0.1395701000001281,416
7,26,202606,IPSO,0.3956400460895056,14,0.0974892999511212,416
7,26,202606,PSO,0.4583149941377839,25,0.1119138000067323,416
7,26,202606,GA,0.4070404140214445,25,0.0864043999463319,416
7,26,202606,ACO,0.4158935944889224,19,0.4366013999097049,416
7,26,202606,DE,0.4443128795806056,25,0.1379161999793723,416
7,26,202607,IPSO,0.3745816384887648,11,0.0989623001078143,416
7,26,202607,PSO,0.3987422749506454,25,0.1339424999896437,416
7,26,202607,GA,0.4112038565497282,25,0.1187230999348685,416
7,26,202607,ACO,0.4224156311717158,19,0.3968836999265477,416
7,26,202607,DE,0.4442844148168084,19,0.1567410000134259,416
7,26,202608,IPSO,0.3847139952538856,25,0.1182589998934418,416
7,26,202608,PSO,0.4106331039327867,25,0.1432972000911831,416
7,26,202608,GA,0.4153029756568804,25,0.134139799978584,416
7,26,202608,ACO,0.402981790826629,20,0.4138070000335574,416
7,26,202608,DE,0.4286937541072596,19,0.1477378000272438,416
7,26,202609,IPSO,0.3859303423844061,11,0.1175683999899774,416
7,26,202609,PSO,0.4485252749339434,17,0.1380515999626368,416
7,26,202609,GA,0.4079765309884184,23,0.1343128000153228,416
7,26,202609,ACO,0.3992594401949667,25,0.3447234999621287,416
7,26,202609,DE,0.441389162670674,25,0.1440978000173345,416
7,26,202610,IPSO,0.3765695996165024,16,0.128800299949944,416
7,26,202610,PSO,0.4295820058253637,25,0.1051314000505954,416
7,26,202610,GA,0.4249709038932324,25,0.140793600003235,416
7,26,202610,ACO,0.396754946505842,22,0.3872286999830976,416
7,26,202610,DE,0.4506519007955997,17,0.1233450000872835,416
7,26,202611,IPSO,0.384604386553363,11,0.1099512000801041,416
7,26,202611,PSO,0.436707463274233,25,0.1399052999913692,416
7,26,202611,GA,0.4091327449057414,25,0.1420188000192865,416
7,26,202611,ACO,0.4025218056812586,25,0.4271138000767678,416
7,26,202611,DE,0.4400411194213669,17,0.1719788000918924,416
7,26,202612,IPSO,0.3909642782916555,11,0.1118793000932782,416
7,26,202612,PSO,0.4373776854929332,23,0.1238969000987708,416
7,26,202612,GA,0.3855824594182718,25,0.1108602000167593,416
7,26,202612,ACO,0.4061427766247016,20,0.4449127999832853,416
7,26,202612,DE,0.4360366371685958,25,0.1422328000189736,416
7,26,202613,IPSO,0.3755232493323133,17,0.1510897000553086,416
7,26,202613,PSO,0.4214406176951303,17,0.1293126000091433,416
7,26,202613,GA,0.4280001135332523,22,0.1623639999888837,416
7,26,202613,ACO,0.4169060279753327,25,0.3285044999793172,416
7,26,202613,DE,0.4409754514688381,25,0.1275437000440433,416
7,26,202614,IPSO,0.3784982220803708,11,0.1045277999946847,416
7,26,202614,PSO,0.4375437531707032,25,0.103694700053893,416
7,26,202614,GA,0.4417217035267199,22,0.160421600099653,416
7,26,202614,ACO,0.4052470410699105,23,0.3779770000837743,416
7,26,202614,DE,0.4540009405409633,11,0.1440102999331429,416
7,26,202615,IPSO,0.3745816384887648,11,0.1171301000285893,416
7,26,202615,PSO,0.4130257241633487,15,0.0911350999958813,416
7,26,202615,GA,0.4207372068877951,25,0.1267638000426814,416
7,26,202615,ACO,0.3963992637355974,25,0.3256090999348089,416
7,26,202615,DE,0.4323212728871116,16,0.1311227000551298,416
7,26,202616,IPSO,0.3853271145383627,25,0.0922272000461816,416
7,26,202616,PSO,0.4357845078404549,25,0.1061279999557882,416
7,26,202616,GA,0.407017159238502,25,0.1257932999869808,416
7,26,202616,ACO,0.4198125844093095,25,0.3418691999977454,416
7,26,202616,DE,0.448412838391825,24,0.1227962999837473,416
7,26,202617,IPSO,0.3799134074242913,11,0.0856396000599488,416
7,26,202617,PSO,0.4154245714097158,25,0.1139264999656006,416
7,26,202617,GA,0.4173419028988811,25,0.1191254999721422,416
7,26,202617,ACO,0.3936658579472098,17,0.3343976000323891,416
7,26,202617,DE,0.4277303558267296,16,0.1406857999972999,416
7,26,202618,IPSO,0.374777973395526,15,0.0890125000150874,416
7,26,202618,PSO,0.4214912104356035,20,0.0961306999670341,416
7,26,202618,GA,0.4292599547095535,25,0.1232655000640079,416
7,26,202618,ACO,0.409973315148898,19,0.342750999960117,416
7,26,202618,DE,0.4437010882473611,18,0.1152956000296399,416
7,26,202619,IPSO,0.3765695996165024,16,0.1110683999722823,416
7,26,202619,PSO,0.4347066189976346,25,0.1227304000640288,416
7,26,202619,GA,0.413378326445353,25,0.1137047000229358,416
7,26,202619,ACO,0.4064694646628194,15,0.393525299965404,416
7,26,202619,DE,0.4334735055622818,13,0.1296001999871805,416
7,26,202620,IPSO,0.3859303423844061,11,0.0908583999844268,416
7,26,202620,PSO,0.4552892357533271,25,0.0948695000261068,416
7,26,202620,GA,0.4416751349183404,17,0.1263425999786704,416
7,26,202620,ACO,0.4004485483521433,22,0.4246972999535501,416
7,26,202620,DE,0.4589817658678002,25,0.1326856999658048,416
7,26,202621,IPSO,0.3763907764117077,11,0.1097350999480113,416
7,26,202621,PSO,0.4237504848530339,23,0.0924220000160858,416
7,26,202621,GA,0.4278383478469434,25,0.1145342999370768,416
7,26,202621,ACO,0.423628180938984,20,0.4716472000582143,416
7,26,202621,DE,0.4558536729170842,13,0.1573312999680638,416
7,26,202622,IPSO,0.3765695996165024,25,0.1151673999847844,416
7,26,202622,PSO,0.4100311138543291,25,0.1200720000779256,416
7,26,202622,GA,0.4029251601741581,25,0.1291407999815419,416
7,26,202622,ACO,0.4103377944410697,15,0.3962559999199584,416
7,26,202622,DE,0.4402780604296751,25,0.1317287000128999,416
7,26,202623,IPSO,0.3765695996165024,25,0.0974936999846249,416
7,26,202623,PSO,0.4229782134842969,25,0.1022030999884009,416
7,26,202623,GA,0.4038995210972257,25,0.1273262000177055,416
7,26,202623,ACO,0.409239777990485,25,0.3497333999257535,416
7,26,202623,DE,0.4484396044837957,11,0.1342119999462738,416
7,26,202624,IPSO,0.3813597941874743,18,0.1167265999829396,416
7,26,202624,PSO,0.4296037418681875,25,0.1029211999848485,416
7,26,202624,GA,0.4212140812181103,25,0.1178523000562563,416
7,26,202624,ACO,0.4059330239240593,16,0.3892971000168472,416
7,26,202624,DE,0.4573806271305858,15,0.137595499982126,416
7,26,202625,IPSO,0.389231672964271,11,0.1142917000688612,416
7,26,202625,PSO,0.4110974299459898,25,0.0956257000798359,416
7,26,202625,GA,0.4335522270257969,25,0.1287669000448659,416
7,26,202625,ACO,0.386418528322501,22,0.3077524000545963,416
7,26,202625,DE,0.436002138397383,23,0.1283844000427052,416
7,26,202626,IPSO,0.393892518347497,25,0.10437960003037,416
7,26,202626,PSO,0.4349790346331206,25,0.1172549000475555,416
7,26,202626,GA,0.427542582582568,13,0.1156936000334099,416
7,26,202626,ACO,0.3913117442650539,25,0.3481116999173537,416
7,26,202626,DE,0.4518875461111807,25,0.1453719999408349,416
7,26,202627,IPSO,0.3791531286444892,11,0.097789500025101,416
7,26,202627,PSO,0.4107338720753529,25,0.1239772000117227,416
7,26,202627,GA,0.4168343283629594,25,0.1283326999982819,416
7,26,202627,ACO,0.4169484077181007,25,0.4035770000191405,416
7,26,202627,DE,0.4548658856181194,25,0.1339100999757647,416
7,26,202628,IPSO,0.3911385497449634,12,0.1140643999679014,416
7,26,202628,PSO,0.4285811525212026,25,0.0830567999510094,416
7,26,202628,GA,0.4330649185744193,25,0.0985958999954164,416
7,26,202628,ACO,0.3897903916654807,23,0.3343796000117436,416
7,26,202628,DE,0.4466566431143281,19,0.1470059000421315,416
7,26,202629,IPSO,0.3821327917202193,25,0.1099944000598043,416
7,26,202629,PSO,0.4378429223520835,25,0.1008898000000044,416
7,26,202629,GA,0.4146390218178844,25,0.1508788999635726,416
7,26,202629,ACO,0.3855767127598622,17,0.3747604000382125,416
7,26,202629,DE,0.4460868100053847,13,0.1254755000118166,416
7,26,202630,IPSO,0.3749508223765375,11,0.1028924999991431,416
7,26,202630,PSO,0.416023448941917,17,0.1024863000493496,416
7,26,202630,GA,0.4200520083145738,25,0.1273686001077294,416
7,26,202630,ACO,0.413010250588146,20,0.4209419999970123,416
7,26,202630,DE,0.4430776435164882,16,0.1400242999661713,416
8,28,202601,IPSO,0.43868912727491,11,0.1197539999848231,416
8,28,202601,PSO,0.4751435624888626,25,0.0976934999926015,416
8,28,202601,GA,0.4382799278703226,25,0.1823943000053987,416
8,28,202601,ACO,0.4592031645497887,20,0.4148875999962911,416
8,28,202601,DE,0.4967146219427574,25,0.128472700016573,416
8,28,202602,IPSO,0.4562464202623809,23,0.1289794000331312,416
8,28,202602,PSO,0.4458457036677383,25,0.1395979999797418,416
8,28,202602,GA,0.4691690982674333,25,0.1489874999970197,416
8,28,202602,ACO,0.4403874582968228,25,0.4264472000068053,416
8,28,202602,DE,0.4910593512384122,23,0.15551549999509,416
8,28,202603,IPSO,0.4414792528659471,11,0.1417743000201881,416
8,28,202603,PSO,0.4546898527663311,25,0.1179411000339314,416
8,28,202603,GA,0.4419477693014579,23,0.1596706999698653,416
8,28,202603,ACO,0.4519964479539465,25,0.4662692999700084,416
8,28,202603,DE,0.4906413139412922,25,0.1498624000232666,416
8,28,202604,IPSO,0.4414792528659471,11,0.1676085999934002,416
8,28,202604,PSO,0.4507205490999508,25,0.123942399979569,416
8,28,202604,GA,0.4274734265469257,23,0.1038014999357983,416
8,28,202604,ACO,0.4353347984757573,17,0.497400400112383,416
8,28,202604,DE,0.4945645304057401,17,0.1567663999740034,416
8,28,202605,IPSO,0.4414792528659471,17,0.1231812000041827,416
8,28,202605,PSO,0.4672204631554546,25,0.1101573000196367,416
8,28,202605,GA,0.4235605031497809,24,0.1157909999601543,416
8,28,202605,ACO,0.4524781504126094,23,0.4576012999750674,416
8,28,202605,DE,0.4747668310941991,12,0.0950683000264689,416
8,28,202606,IPSO,0.4414792528659471,11,0.1438966999994591,416
8,28,202606,PSO,0.4762424771968729,25,0.1250057999277487,416
8,28,202606,GA,0.4815189995057354,25,0.1418799998937174,416
8,28,202606,ACO,0.4538795984918946,24,0.3790194999892264,416
8,28,202606,DE,0.4815355783269078,12,0.1546406999696046,416
8,28,202607,IPSO,0.4414792528659471,11,0.1233019999926909,416
8,28,202607,PSO,0.4617130874927548,25,0.1217188999289646,416
8,28,202607,GA,0.4528178954503699,25,0.1422674000496044,416
8,28,202607,ACO,0.4334528341530794,25,0.4146855999715626,416
8,28,202607,DE,0.488604769078323,25,0.1377459999639541,416
8,28,202608,IPSO,0.4414792528659471,11,0.1362456000642851,416
8,28,202608,PSO,0.4859128605939219,17,0.1553046000190079,416
8,28,202608,GA,0.4379917929501674,25,0.1596834999509155,416
8,28,202608,ACO,0.4444728915311099,25,0.4490280000027269,416
8,28,202608,DE,0.5047823755785283,25,0.1551646000007167,416
8,28,202609,IPSO,0.4414792528659471,11,0.1180884001078084,416
8,28,202609,PSO,0.4425801992974372,25,0.1309209000319242,416
8,28,202609,GA,0.4337564771931352,25,0.1644879999803379,416
8,28,202609,ACO,0.4363394789542749,23,0.4530983000295236,416
8,28,202609,DE,0.4864397931663548,25,0.2072276000399142,416
8,28,202610,IPSO,0.4414792528659471,17,0.1370501000201329,416
8,28,202610,PSO,0.4644876976704604,25,0.1429250999353826,416
8,28,202610,GA,0.4374579025996921,25,0.1688240999355912,416
8,28,202610,ACO,0.4506520986092458,20,0.5306121999165043,416
8,28,202610,DE,0.4855531077185797,25,0.1644193999236449,416
8,28,202611,IPSO,0.4414792528659471,11,0.1217585999984294,416
8,28,202611,PSO,0.4581110937275982,25,0.1282315999269485,416
8,28,202611,GA,0.461951103468354,25,0.1659851000877097,416
8,28,202611,ACO,0.4524326376154537,19,0.4791743999812752,416
8,28,202611,DE,0.4736196823397094,20,0.1467628000536933,416
8,28,202612,IPSO,0.4414792528659471,25,0.1253945999778807,416
8,28,202612,PSO,0.4719941285174759,25,0.1560413999250158,416
8,28,202612,GA,0.4141817661869938,25,0.1390774000901729,416
8,28,202612,ACO,0.4269608652443037,24,0.4784023000393063,416
8,28,202612,DE,0.5009874595127226,18,0.1148757999762892,416
8,28,202613,IPSO,0.4414792528659471,11,0.1342812000075355,416
8,28,202613,PSO,0.4569957544547762,25,0.1376830999506637,416
8,28,202613,GA,0.4582905103788083,18,0.1686620999826118,416
8,28,202613,ACO,0.4341676021323873,22,0.4795190000440925,416
8,28,202613,DE,0.4737254665199563,18,0.1514123999513685,416
8,28,202614,IPSO,0.4800176306885674,18,0.1090219999896362,416
8,28,202614,PSO,0.4544043964449554,24,0.1253028999781236,416
8,28,202614,GA,0.4577252408540333,18,0.1577452999772504,416
8,28,202614,ACO,0.45502112710288,25,0.47786740004085,416
8,28,202614,DE,0.4872440702211588,21,0.1615835999837145,416
8,28,202615,IPSO,0.4313534001675293,25,0.1103001999435946,416
8,28,202615,PSO,0.4526125530094063,25,0.1199340999592095,416
8,28,202615,GA,0.4607999636598174,25,0.1564102999400347,416
8,28,202615,ACO,0.4244803304226135,19,0.4900672999210655,416
8,28,202615,DE,0.4783699025800471,22,0.1696035000495612,416
8,28,202616,IPSO,0.4414792528659471,11,0.1495414999080822,416
8,28,202616,PSO,0.4733904162397248,21,0.1350674000568688,416
8,28,202616,GA,0.4426515957795875,25,0.1415547999786213,416
8,28,202616,ACO,0.4451213034215579,24,0.4312034000176936,416
8,28,202616,DE,0.4476869268297085,18,0.1371195999672636,416
8,28,202617,IPSO,0.4313417864712099,11,0.1261402999516576,416
8,28,202617,PSO,0.4734825595550551,25,0.129277899977751,416
8,28,202617,GA,0.4688860419465944,13,0.1313545999582857,416
8,28,202617,ACO,0.4402250553153237,24,0.4378191999858245,416
8,28,202617,DE,0.4826384448771059,17,0.14769609994255,416
8,28,202618,IPSO,0.4414792528659471,11,0.1234941000584513,416
8,28,202618,PSO,0.4444680705981495,25,0.1268644001102075,416
8,28,202618,GA,0.4431229176805785,25,0.1446447999915108,416
8,28,202618,ACO,0.4373363652891486,25,0.431756499921903,416
8,28,202618,DE,0.4836819059941707,24,0.1279199999989941,416
8,28,202619,IPSO,0.4414792528659471,11,0.1378748000133782,416
8,28,202619,PSO,0.4735859682832535,22,0.1021454000147059,416
8,28,202619,GA,0.4562166395942674,25,0.1496885000960901,416
8,28,202619,ACO,0.4517850081376294,25,0.4254577999236062,416
8,28,202619,DE,0.4982639816199084,23,0.1288279000436887,416
8,28,202620,IPSO,0.4414792528659471,11,0.1022564000450074,416
8,28,202620,PSO,0.4590992928601941,17,0.1354764000279829,416
8,28,202620,GA,0.4505163462395776,25,0.1220385999185964,416
8,28,202620,ACO,0.4407310330451806,21,0.3751389998942613,416
8,28,202620,DE,0.4944723779413164,20,0.1470271000871434,416
8,28,202621,IPSO,0.461743298434985,25,0.107940400019288,416
8,28,202621,PSO,0.4665492955036781,25,0.1262929999502375,416
8,28,202621,GA,0.4353575937592613,22,0.1357535000424832,416
8,28,202621,ACO,0.4587400233331664,12,0.4302559000207111,416
8,28,202621,DE,0.4678524652622426,25,0.1445101000135764,416
8,28,202622,IPSO,0.4414792528659471,19,0.1269306999165564,416
8,28,202622,PSO,0.4328307018741702,25,0.1385217999340966,416
8,28,202622,GA,0.4402166590882848,25,0.1176520000444725,416
8,28,202622,ACO,0.4574746104246509,25,0.4063573000021279,416
8,28,202622,DE,0.4818588170542831,13,0.1563667000737041,416
8,28,202623,IPSO,0.4555096705728258,25,0.1281529000261798,416
8,28,202623,PSO,0.4501852014519916,16,0.133943699998781,416
8,28,202623,GA,0.4712206007717782,25,0.11695949989371,416
8,28,202623,ACO,0.4245462764131509,25,0.4194685999536887,416
8,28,202623,DE,0.478023116238389,19,0.1246233999263495,416
8,28,202624,IPSO,0.4414792528659471,11,0.1201026999624446,416
8,28,202624,PSO,0.4486184305772001,25,0.1302140000043437,416
8,28,202624,GA,0.4729618106232978,25,0.1346536999335512,416
8,28,202624,ACO,0.442829388375838,25,0.4030385001096874,416
8,28,202624,DE,0.4759810380137037,11,0.1333401000592857,416
8,28,202625,IPSO,0.4414792528659471,11,0.121545200003311,416
8,28,202625,PSO,0.4699656094124691,25,0.1136948999483138,416
8,28,202625,GA,0.4633504405510465,25,0.1335343000246212,416
8,28,202625,ACO,0.4708352936643986,21,0.4079589999746531,416
8,28,202625,DE,0.4854681433820359,18,0.1204890999943018,416
8,28,202626,IPSO,0.4414792528659471,11,0.1083076999057084,416
8,28,202626,PSO,0.4558244136549966,25,0.1080004000104963,416
8,28,202626,GA,0.4790559481894718,17,0.1147111000027507,416
8,28,202626,ACO,0.4389374933334109,25,0.3977977999020368,416
8,28,202626,DE,0.4818736971815873,25,0.1380991999758407,416
8,28,202627,IPSO,0.4414792528659471,11,0.1123932000482454,416
8,28,202627,PSO,0.446730012686472,15,0.1146487999940291,416
8,28,202627,GA,0.4622419769310637,25,0.1382881999015808,416
8,28,202627,ACO,0.4593567156982622,19,0.4060522000072524,416
8,28,202627,DE,0.4934879038841586,25,0.1460874000331387,416
8,28,202628,IPSO,0.4414792528659471,11,0.1210357999661937,416
8,28,202628,PSO,0.4785373043547782,23,0.1029900999274104,416
8,28,202628,GA,0.4483024535239807,25,0.1225566000211983,416
8,28,202628,ACO,0.4736831366943062,23,0.3622025999939069,416
8,28,202628,DE,0.5068518634329261,16,0.1209676000289619,416
8,28,202629,IPSO,0.4572698990455721,25,0.1097259999951347,416
8,28,202629,PSO,0.4811767755704622,19,0.1259387000463903,416
8,28,202629,GA,0.4514059918185724,25,0.1444441999774426,416
8,28,202629,ACO,0.4366215206131932,15,0.4006841999944299,416
8,28,202629,DE,0.4862643311150901,20,0.1475765999639406,416
8,28,202630,IPSO,0.4414792528659471,22,0.108413300011307,416
8,28,202630,PSO,0.4707100769993129,25,0.0993725999724119,416
8,28,202630,GA,0.4341580685570241,25,0.1295619999291375,416
8,28,202630,ACO,0.4545805277308851,19,0.4226509999716654,416
8,28,202630,DE,0.484779512671645,25,0.1468324000015854,416
9,29,202601,IPSO,0.4542280779956342,25,0.0985771000850945,416
9,29,202601,PSO,0.5072458144237466,25,0.1010681999614462,416
9,29,202601,GA,0.4608270591665169,25,0.1441852999851107,416
9,29,202601,ACO,0.4490671859097121,24,0.4598475999664515,416
9,29,202601,DE,0.5452653490849656,21,0.1517460999311879,416
9,29,202602,IPSO,0.4713680311030689,23,0.1315374000696465,416
9,29,202602,PSO,0.4403993621098654,25,0.1127521999878808,416
9,29,202602,GA,0.4709879030768505,25,0.1283468999899923,416
9,29,202602,ACO,0.4524574774036252,19,0.4500206999946385,416
9,29,202602,DE,0.528022499342283,25,0.1436104000313207,416
9,29,202603,IPSO,0.4590437749505454,25,0.1125145000405609,416
9,29,202603,PSO,0.4985348645666446,25,0.1266265000449493,416
9,29,202603,GA,0.4951292021309556,25,0.1172746000811457,416
9,29,202603,ACO,0.4817116334888481,25,0.4315636000828817,416
9,29,202603,DE,0.5027528633281017,25,0.1258243999909609,416
9,29,202604,IPSO,0.4628191293943443,25,0.1195406999904662,416
9,29,202604,PSO,0.469478748021702,21,0.1403436000691726,416
9,29,202604,GA,0.44864322314128,24,0.1444913999876007,416
9,29,202604,ACO,0.4365852005356113,20,0.4409627999411896,416
9,29,202604,DE,0.5136380747005026,17,0.1508693000068888,416
9,29,202605,IPSO,0.4618815281981798,11,0.1166252000257372,416
9,29,202605,PSO,0.49095662299006,25,0.0995018000248819,416
9,29,202605,GA,0.4432653572939234,25,0.1402084999717772,416
9,29,202605,ACO,0.4484990708440839,25,0.4589571000542491,416
9,29,202605,DE,0.4924778251059556,22,0.154175900039263,416
9,29,202606,IPSO,0.4642287511559738,11,0.1348913999972865,416
9,29,202606,PSO,0.5065641884145484,20,0.1386734000407159,416
9,29,202606,GA,0.4734175533627273,18,0.1129304999485611,416
9,29,202606,ACO,0.4368243205031669,25,0.4365504999877885,416
9,29,202606,DE,0.5167345789981695,23,0.1452125000068918,416
9,29,202607,IPSO,0.476213797440761,25,0.1373121000360697,416
9,29,202607,PSO,0.4922170379092311,18,0.1227428000420332,416
9,29,202607,GA,0.4772155854131058,25,0.1253406999167055,416
9,29,202607,ACO,0.478473836492294,15,0.4228875000262633,416
9,29,202607,DE,0.4943768803824079,21,0.1511161999078467,416
9,29,202608,IPSO,0.4749276068467352,23,0.1280444000149145,416
9,29,202608,PSO,0.4802770446342545,25,0.1015042000217363,416
9,29,202608,GA,0.4912625228258689,15,0.1394375999225303,416
9,29,202608,ACO,0.4573124826501678,25,0.4015008999267593,416
9,29,202608,DE,0.4917196869046405,19,0.1482622999465093,416
9,29,202609,IPSO,0.4705367641211246,16,0.117975200060755,416
9,29,202609,PSO,0.4797782565735295,25,0.1105489000910893,416
9,29,202609,GA,0.4638078715751439,25,0.1274125999771058,416
9,29,202609,ACO,0.4560300081207948,24,0.3888328000903129,416
9,29,202609,DE,0.5025651626132652,17,0.1344724999507889,416
9,29,202610,IPSO,0.4681867181597298,25,0.1246936999959871,416
9,29,202610,PSO,0.4922311963593831,17,0.1316172999795526,416
9,29,202610,GA,0.4927811408387625,25,0.1439113999949768,416
9,29,202610,ACO,0.4671807470473031,21,0.4172045999439433,416
9,29,202610,DE,0.5149468987942766,25,0.1362351999850943,416
9,29,202611,IPSO,0.4713830922795381,25,0.1207905999617651,416
9,29,202611,PSO,0.48893176737398,25,0.1159232000354677,416
9,29,202611,GA,0.4925624664831677,25,0.1536162999691441,416
9,29,202611,ACO,0.4440563963560836,25,0.4387869999045506,416
9,29,202611,DE,0.5083956364228547,21,0.1467041000723838,416
9,29,202612,IPSO,0.4671482256379612,11,0.1316919999662786,416
9,29,202612,PSO,0.5002941109263149,25,0.104538100073114,416
9,29,202612,GA,0.4739271442774351,15,0.1363381000701338,416
9,29,202612,ACO,0.4691469590555568,23,0.4519579000771045,416
9,29,202612,DE,0.5184484841574196,19,0.1492259999504313,416
9,29,202613,IPSO,0.4714773332913461,25,0.1239509999286383,416
9,29,202613,PSO,0.5174278101768826,25,0.1166297999443486,416
9,29,202613,GA,0.4626844639810505,23,0.1249316999455913,416
9,29,202613,ACO,0.4608279435763927,25,0.4842712000245228,416
9,29,202613,DE,0.4919365478341798,18,0.1365035000490024,416
9,29,202614,IPSO,0.4555972098478839,25,0.1274988999357447,416
9,29,202614,PSO,0.4610732246827806,25,0.1243571999948471,416
9,29,202614,GA,0.4841129366195497,25,0.1363978999434039,416
9,29,202614,ACO,0.4560936481708402,18,0.4592702999943867,416
9,29,202614,DE,0.5021382592481568,16,0.1478868999984115,416
9,29,202615,IPSO,0.4741513031526681,11,0.1251638999674469,416
9,29,202615,PSO,0.4798471379247136,25,0.1372385999420657,416
9,29,202615,GA,0.4502132142931466,21,0.1226461000042036,416
9,29,202615,ACO,0.4631692911304223,25,0.4159035000484437,416
9,29,202615,DE,0.5188451375699233,13,0.1273621000582352,416
9,29,202616,IPSO,0.4642287511559738,24,0.1271840999834239,416
